ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _ct_selectsizeguide","Meta: wc_masonry_product_size","Meta: enable_builder","Meta: single_style","Meta: wc_product_video","Meta: _show_countdown","Meta: _file_format","Meta: _file_type","Meta: slide_template","Meta: _wpb_vc_js_status","Meta: snp_p_welcome_popup","Meta: snp_p_exit_popup","Meta: _product_url","Meta: _button_text","Meta: _min_variation_price","Meta: _max_variation_price","Meta: _min_price_variation_id","Meta: _max_price_variation_id","Meta: _min_variation_regular_price","Meta: _max_variation_regular_price","Meta: _min_regular_price_variation_id","Meta: _max_regular_price_variation_id","Meta: _min_variation_sale_price","Meta: _max_variation_sale_price","Meta: _min_sale_price_variation_id","Meta: _max_sale_price_variation_id"
216,simple,CitizBeauty03,"Professional 5 Color Face Corrector",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Suitable for all skin types</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Size: 6.5*6.5*6.5cm</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Sculpt and define your features with 5 powders</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Designed to contour and highlight</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Package Listing1* Face Corrector Powder Kit</span></li>
</ul>","<div id=""fbExpandableSectionContent"" class=""a-section a-spacing-none expandableSection"">
<ul class=""a-vertical a-spacing-none collapsedFeatureBullets"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Suitable for all skin types</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Size: 6.5*6.5*6.5cm</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Sculpt and define your features with 5 powders</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Designed to contour and highlight</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Package Listing1* Face Corrector Powder Kit</span></li>
</ul>
</div>",,,taxable,,1,,0,0,,,,,1,,,7.87,"Beauty &amp; Health",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.1.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.1.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
217,simple,CitizBeauty04,"Nutrition Facial Oil SPF 30",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Daily sunscreen oil with SPF 30</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Instant glow</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Lightweight, non-greasy formula</span></li>
</ul>","<div id=""fbExpandableSectionContent"" class=""a-section a-spacing-none expandableSection"">
<ul class=""a-vertical a-spacing-none collapsedFeatureBullets"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Daily sunscreen oil with SPF 30</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Instant glow</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Lightweight, non-greasy formula</span></li>
</ul>
</div>",,,taxable,,1,,0,0,,,,,1,,,13.45,"Beauty &amp; Health",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.2.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.2.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
219,simple,CitizBeauty05,"Pure Arabica Coffee Scrub",1,0,visible,"Pure Arabica Coffee Scrub with Organic Coffee, Coconut and Shea Butter - Best Acne, Anti Cellulite and Stretch Mark treatment, Spider Vein Therapy for Varicose Veins & Eczema 8.8oz","Reduce Varicose Veins, Stretch Marks and Cellulite : When its time to show off a little leg, dont let bumpy, uneven skin stand in your way! Our Coffee Cellulite Scrub utilizes caffeine from Organic Kona Coffee and Coffee Arabica Seed Oil to naturally stimulate blood flow. The result? Youll see a reduction in stubborn problems like cellulite, stretch marks, age spots, and varicose veins! Its even effective in reducing the symptoms of chronic conditions like eczema and psoriasis.",,,taxable,,1,,0,0,,,,,1,,,13.78,"Beauty &amp; Health",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.3.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.3.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,,false,,,,,,,,,,,,,,,,
220,simple,CitizBeauty06,"Pure Body Naturals Beauty",1,0,visible,"Dead Sea Mud Mask: Pores, blackheads, and breakouts don't stand a chance against our Dead Sea Mud Mask! As the mask dries, it helps pull out the toxins and excess oils present in your skin from poor diet and atmospheric pollution. Your skin will feel clean and refreshed!","Dead Sea Mud Mask: Pores, blackheads, and breakouts don't stand a chance against our Dead Sea Mud Mask! As the mask dries, it helps pull out the toxins and excess oils present in your skin from poor diet and atmospheric pollution. Your skin will feel clean and refreshed!",,,taxable,,1,,0,0,,,,,1,,,14.20,"Beauty &amp; Health",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.4.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.4.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
221,simple,SKU007,"Scrub for Face and Body",1,0,visible,"Natural Face Scrub for a Deep Clean: Clear skin starts with clean pores! Our pink grapefruit scrub helps you conquer acne and breakouts thanks to the cleansing powers of Jojoba Oil and Sea Salt. The oil penetrates deep to remove the excess dirt and toxins that can clog skin and cause pimples, while the salt provides a gentle exfoliation. In addition to buffing away dead skin cells, it also boosts blood circulation, revealing a healthier-looking complexion with regular use.","Natural Face Scrub for a Deep Clean: Clear skin starts with clean pores! Our pink grapefruit scrub helps you conquer acne and breakouts thanks to the cleansing powers of Jojoba Oil and Sea Salt. The oil penetrates deep to remove the excess dirt and toxins that can clog skin and cause pimples, while the salt provides a gentle exfoliation. In addition to buffing away dead skin cells, it also boosts blood circulation, revealing a healthier-looking complexion with regular use.",,,taxable,,1,,0,0,,,,,1,,,14.20,"Beauty &amp; Health",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.5.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.5.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
222,simple,CitizBeauty07,"Oleavine Antifungal Soap",1,0,visible,"ORGANIC &amp; NATURAL INGREDIENTS (NO HARMFUL CHEMICALS!!!) NO Preservatives, Thickeners, Detergents, Petroleum, Silicone, Synthetic Fragrance or Dyes.","ORGANIC &amp; NATURAL INGREDIENTS (NO HARMFUL CHEMICALS!!!) NO Preservatives, Thickeners, Detergents, Petroleum, Silicone, Synthetic Fragrance or Dyes.",,,taxable,,1,,0,0,,,,,1,,,14.70,"Beauty &amp; Health",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.6.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/11.6.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
227,external,Aff01,"DecoBros Desk",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Mesh Oval Pencil Cup comes with extra organizational features</span></li>
 <li><span class=""a-list-item"">5 divided compartments to organize all your writing instruments</span></li>
 <li><span class=""a-list-item"">2 additional shallow compartments for holding clips or other small supplies</span></li>
 <li><span class=""a-list-item"">Small notched supply drawer pulls out to hold 2.5"" x 3"" notes</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Mesh Oval Pencil Cup comes with extra organizational features</span></li>
 <li><span class=""a-list-item"">5 divided compartments to organize all your writing instruments</span></li>
 <li><span class=""a-list-item"">2 additional shallow compartments for holding clips or other small supplies</span></li>
 <li><span class=""a-list-item"">Small notched supply drawer pulls out to hold 2.5"" x 3"" notes</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,10.87,"Books &amp; Office Supplies",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.1.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.1.2.jpg",,,,,,,https://www.amazon.com/DecoBros-Supplies-Organizer-Caddy-Black/dp/B00H5CVCN0/,"Buy On Amazon",0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
245,external,,"DecoBros Mesh Desk",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Space-saving mesh wire design</span></li>
 <li><span class=""a-list-item"">Two side load letter trays with five 2"" compartments.</span></li>
 <li><span class=""a-list-item"">File Folder and Letter Organizer</span></li>
 <li><span class=""a-list-item"">Desk storage</span></li>
 <li><span class=""a-list-item"">USPTO Patent: USD717371</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Space-saving mesh wire design</span></li>
 <li><span class=""a-list-item"">Two side load letter trays with five 2"" compartments.</span></li>
 <li><span class=""a-list-item"">File Folder and Letter Organizer</span></li>
 <li><span class=""a-list-item"">Desk storage</span></li>
 <li><span class=""a-list-item"">USPTO Patent: USD717371</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,22.87,"Books &amp; Office Supplies",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.2.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.2.2.jpg",,,,,,,https://www.amazon.com/DecoBros-Organizer-Double-Upright-Sections/dp/B00H5D9J5M/,"Buy On Amazon",0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
246,external,,"Swingline Stapler",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Reduced effort design allows you to staple more sheets with less effort than traditional staplers; 25 sheet stapling capacity is perfect for most common stapling jobs; full size stapler holds a full strip of 210 staples</span></li>
 <li><span class=""a-list-item"">Desktop staplers durable plastic housing protects the metal stapling mechanism for long-lasting performance; staples quietly for non-disruptive use in offices and classrooms; Blue/Gray in color</span></li>
 <li><span class=""a-list-item"">Soft grip on the top of the stapler ensures your hand doesnt slip off and stays comfortable during stapling; low staple indicator on side of magazine makes it easy to identify when staples have run out; Limited lifetime warranty</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Reduced effort design allows you to staple more sheets with less effort than traditional staplers; 25 sheet stapling capacity is perfect for most common stapling jobs; full size stapler holds a full strip of 210 staples</span></li>
 <li><span class=""a-list-item"">Desktop staplers durable plastic housing protects the metal stapling mechanism for long-lasting performance; staples quietly for non-disruptive use in offices and classrooms; Blue/Gray in color</span></li>
 <li><span class=""a-list-item"">Soft grip on the top of the stapler ensures your hand doesnt slip off and stays comfortable during stapling; low staple indicator on side of magazine makes it easy to identify when staples have run out; Limited lifetime warranty</span></li>
</ul>
&nbsp;",,,taxable,,1,,0,0,,,,,1,,,11.24,"Books &amp; Office Supplies",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.3.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.3.2.jpg",,,,,,,https://www.amazon.com/Swingline-Stapler-Sheets-Reduced-Effort/dp/B001CE3ARS,"Buy On Amazon",0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
247,external,,"Westcott Titanium Bonded Scissors",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">The original Titanium Bonded scissors, blades are 3X harder than steel and stays sharper longer</span></li>
 <li><span class=""a-list-item"">Soft-grip holes let you maintain a comfortable, yet firm grip around the scissors</span></li>
 <li><span class=""a-list-item"">8-Inch long for ease of use, 2 pairs of straight handled scissors for smooth, efficient cutting</span></li>
 <li><span class=""a-list-item"">Ideal for both home and office use, cuts through paper, cardboard, fabric</span></li>
 <li><span class=""a-list-item"">Lifetime warranty</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">The original Titanium Bonded scissors, blades are 3X harder than steel and stays sharper longer</span></li>
 <li><span class=""a-list-item"">Soft-grip holes let you maintain a comfortable, yet firm grip around the scissors</span></li>
 <li><span class=""a-list-item"">8-Inch long for ease of use, 2 pairs of straight handled scissors for smooth, efficient cutting</span></li>
 <li><span class=""a-list-item"">Ideal for both home and office use, cuts through paper, cardboard, fabric</span></li>
 <li><span class=""a-list-item"">Lifetime warranty</span></li>
</ul>
&nbsp;",,,taxable,,1,,0,0,,,,,1,,,7.90,"Books &amp; Office Supplies",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.4.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.4.2.jpg",,,,,,,https://www.amazon.com/Westcott-Titanium-Scissors-Straight-Handle-13901/dp/B000P0LNRE,"Buy On Amazon",0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
249,external,,"Everplus Electronic Calculator",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">PRACTICAL: Everplus Electronic Desktop Calculator is a general purpose desktop calculator, 14 digits make it most useful for large calculations.</span></li>
 <li><span class=""a-list-item"">DUAL POWER: Solar and Battery, solar function works even in the dim light</span></li>
 <li><span class=""a-list-item"">CONVENIENT: Ergonomic design comfortable button, Wide keyboard with raised keys and increased pressure sensitivity</span></li>
 <li><span class=""a-list-item"">DURABLE: Everplus Electronic Desktop Calculator adopted is made of shell plastic, using new durable materials</span></li>
 <li><span class=""a-list-item"">Easy to carry, perfect choice for office business and home use MORE PREFERENTIAL INFO AS FOLLOWS</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">PRACTICAL: Everplus Electronic Desktop Calculator is a general purpose desktop calculator, 14 digits make it most useful for large calculations.</span></li>
 <li><span class=""a-list-item"">DUAL POWER: Solar and Battery, solar function works even in the dim light</span></li>
 <li><span class=""a-list-item"">CONVENIENT: Ergonomic design comfortable button, Wide keyboard with raised keys and increased pressure sensitivity</span></li>
 <li><span class=""a-list-item"">DURABLE: Everplus Electronic Desktop Calculator adopted is made of shell plastic, using new durable materials</span></li>
 <li><span class=""a-list-item"">Easy to carry, perfect choice for office business and home use MORE PREFERENTIAL INFO AS FOLLOWS</span></li>
</ul>
&nbsp;",,,taxable,,1,,0,0,,,,,1,,17.99,22,"Books &amp; Office Supplies",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.5.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.5.2.jpg",,,,,,,https://www.amazon.com/dp/B01N7FXN5S?psc=1,"Buy On Amazon",0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,,,,,,,,,,,,
250,external,,"11.6-Inch Laptop and Tablet Bag",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Slim, compact case is perfect for carrying laptops up to 11.6-inches without the unnecessary bulk</span></li>
 <li><span class=""a-list-item"">Accessory storage pockets for portable mouse, iPod, cell phone and pens</span></li>
 <li><span class=""a-list-item"">Includes padded shoulder strap</span></li>
 <li><span class=""a-list-item"">Internal Dimensions: 11.8"" x 0.8"" x 8.7"" (LxWxH)</span></li>
 <li><span class=""a-list-item"">External Dimensions: 12.6"" x 1.9"" x 9.6"" (LxWxH)</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Slim, compact case is perfect for carrying laptops up to 11.6-inches without the unnecessary bulk</span></li>
 <li><span class=""a-list-item"">Accessory storage pockets for portable mouse, iPod, cell phone and pens</span></li>
 <li><span class=""a-list-item"">Includes padded shoulder strap</span></li>
 <li><span class=""a-list-item"">Internal Dimensions: 11.8"" x 0.8"" x 8.7"" (LxWxH)</span></li>
 <li><span class=""a-list-item"">External Dimensions: 12.6"" x 1.9"" x 9.6"" (LxWxH)</span></li>
</ul>
&nbsp;",,,taxable,,1,,0,0,,,,,1,,,13.49,"Books &amp; Office Supplies",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.6.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.6.2.jpg",,,,,,,https://www.amazon.com/gp/product/B00DUGZFA6/,"Buy On Amazon",0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,global,global,,,,,,,,,,,,,,
251,variable,,"Fellowes Wire Step File",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Fellowes Wire Step File II with contemporary design allows quick access and easy file retrieval.</span></li>
 <li><span class=""a-list-item"">Includes 5 stepped sections.</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Fellowes Wire Step File II with contemporary design allows quick access and easy file retrieval.</span></li>
 <li><span class=""a-list-item"">Includes 5 stepped sections.</span></li>
</ul>
&nbsp;",,,taxable,,1,,0,0,,,,,1,,,,"Books &amp; Office Supplies",,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.7.2.jpg,,,,,,,,,0,Colors,Yellow,1,1,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Fellowes-Wire-Step-File-69712/dp/B0006HXLTE,"Buy On Amazon",12.99,12.99,252,252,14.99,14.99,252,252,12.99,12.99,252,252
252,variation,,"Fellowes Wire Step File - Yellow",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,12.99,14.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.7.1.jpg,,,id:251,,,,,,1,Colors,Yellow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,external,,"Leather Durable Briefcase",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">100% brand new &amp; High quality. Kattee is an US registered trademark, unauthorized sale without permission, we will investigated for legal responsibility. Please pay attention to avoid purchasing counterfeits from other seller</span></li>
 <li><span class=""a-list-item"">Made by Top Crazy-Horse Cow Leather, high quality and durable</span></li>
 <li><span class=""a-list-item"">Two main sections with zipper closure</span></li>
 <li><span class=""a-list-item"">Inside zip pocket, cross pocket, wallet holder, cell phone pocket &amp; 2 pen pockets; Backside zipper pocket</span></li>
 <li><span class=""a-list-item"">Fit up to 16"" Laptop, nice briefcase</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">100% brand new &amp; High quality. Kattee is an US registered trademark, unauthorized sale without permission, we will investigated for legal responsibility. Please pay attention to avoid purchasing counterfeits from other seller</span></li>
 <li><span class=""a-list-item"">Made by Top Crazy-Horse Cow Leather, high quality and durable</span></li>
 <li><span class=""a-list-item"">Two main sections with zipper closure</span></li>
 <li><span class=""a-list-item"">Inside zip pocket, cross pocket, wallet holder, cell phone pocket &amp; 2 pen pockets; Backside zipper pocket</span></li>
 <li><span class=""a-list-item"">Fit up to 16"" Laptop, nice briefcase</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,128.99,"Books &amp; Office Supplies",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.8.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.8.2.jpg",,,,,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",0,Colors,Yellow,1,1,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,,,12.99,12.99,252,252,14.99,14.99,252,252,12.99,12.99,252,252
255,variation,,"Leather Durable Briefcase - Yellow",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,12.99,14.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.7.1.jpg,,,id:254,,,,,,1,Colors,Yellow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,simple,,"Cordless Electric Kettle",1,0,visible,"THE BEST TEMP FOR YOU: If youre using the same-temp water for green tea as you are for your coffee, youre missing out: The ideal water temperature brings out the best flavors. With the Epica 6-temperature kettle, every drink you make can be a little closer to perfection.
COOL-TO-TOUCH HANDLE: Safety first! When things get hot, the Epica kettle handle stays cool to your touch. Our Cooltouch handle protects your fingers from accidental burns. And if the water boils out and the kettle starts running dry, it automatically shuts off. Perfect for homes with young children.
PROGRAM WITH EASE: The Epica kettle has a thirty-minute keep-warm button. It also has a two-minute setting memory thats lightning fast to use, so your water is ready at the temperature you want whenever you need it","<ul class=""a-vertical a-spacing-none"">
 <li>THE BEST TEMP FOR YOU: If youre using the same-temp water for green tea as you are for your coffee, youre missing out: The ideal water temperature brings out the best flavors. With the Epica 6-temperature kettle, every drink you make can be a little closer to perfection.
COOL-TO-TOUCH HANDLE: Safety first! When things get hot, the Epica kettle handle stays cool to your touch. Our Cooltouch handle protects your fingers from accidental burns. And if the water boils out and the kettle starts running dry, it automatically shuts off. Perfect for homes with young children.
PROGRAM WITH EASE: The Epica kettle has a thirty-minute keep-warm button. It also has a two-minute setting memory thats lightning fast to use, so your water is ready at the temperature you want whenever you need it.
FOR WHEN YOUVE ONLY GOT ONE FREE HAND: We make kettles with you in mind. With a lid that automatically opens just when you need it to, a 360 rotating base for easy one-hand grabbing, and our perma-cool handle, we put a lot of thought into the Epica kettle so you can pour  without the worry.
TWO YEAR WARRANTY: This kettle is made with the highest quality materials. If you have any problems in the first two years, well replace it free of charge.</li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,39.95,"Electrical Equipments",,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/1.1.2.jpg,,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",12.99,12.99,252,252,14.99,14.99,252,252,12.99,12.99,252,252
257,variation,,"Cordless Electric Kettle",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,12.99,14.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/8.7.1.jpg,,,id:256,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,variable,,"Electric Burr Coffee Grinder",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">MAKES UP TO 18 CUPS: Gourmias state of the art coffee grinder allows you to grind enough beans for a small or large group. The electronic selector lets you choose between 2-18 cups of coffee.</span></li>
 <li><span class=""a-list-item"">CHOOSE YOUR GRIND SIZE: Fineness selector allows you to set your favorite grind. Choose coarse (french press), medium (coffee drip), fine (espresso), or anything in between.</span></li>
</ul>","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">MAKES UP TO 18 CUPS: Gourmias state of the art coffee grinder allows you to grind enough beans for a small or large group. The electronic selector lets you choose between 2-18 cups of coffee.</span></li>
 <li><span class=""a-list-item"">CHOOSE YOUR GRIND SIZE: Fineness selector allows you to set your favorite grind. Choose coarse (french press), medium (coffee drip), fine (espresso), or anything in between.</span></li>
 <li><span class=""a-list-item"">EASY TO USE: Professional grade for the seasoned coffee drinker, yet simple enough for anyone who's new to the burr coffee bean grinding experience. Includes an easy read manual.</span></li>
 <li><span class=""a-list-item"">SAFETY LOCK FEATURE: Enjoy fresh and flavorful coffee without worries! We added dual safety locking switches to our bean hopper and grinder to ensure that you dont injure yourself.</span></li>
 <li><span class=""a-list-item"">UL LISTED: We, at Gourmia, take the quality of our products seriously. We are UL certified so you can be confident that youre receiving safe, efficient and the highest quality appliances.</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,,"Electrical Equipments",,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/1.2.1.jpg,,,,,,,,,0,Colors,Gray,1,1,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",29.99,29.99,274,274,29.99,29.99,274,274,,,,
274,variation,,"Electric Burr Coffee Grinder - Gray",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/1.2.2.jpg,,,id:273,,,,,,1,Colors,Gray,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,simple,,"Electric Bread Maker",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">15 DIGITAL PROGRAMS: Customize your cooking experience with this innovative bread machine to create different types of breads, desserts and more. Includes 15 digital program settings.</span></li>
 <li><span class=""a-list-item"">ADJUSTABLE CONTROLS: Get perfect results that are customized to your specific taste. The adjustable crust controls come in light, medium and dark so you can get the results you want.</span></li>
</ul>","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">15 DIGITAL PROGRAMS: Customize your cooking experience with this innovative bread machine to create different types of breads, desserts and more. Includes 15 digital program settings.</span></li>
 <li><span class=""a-list-item"">ADJUSTABLE CONTROLS: Get perfect results that are customized to your specific taste. The adjustable crust controls come in light, medium and dark so you can get the results you want.</span></li>
 <li><span class=""a-list-item"">PROGRAMMABLE TIMER: Set your bread to bake ahead of time. The programmable timer conveniently allows you to set it to cook ahead of time so the bread practically bakes itself!</span></li>
 <li><span class=""a-list-item"">ETL LISTING: We, at Gourmia, take the quality of our products seriously. We are ETL certified so you can be confident that youre receiving safe, efficient and the highest quality appliances.</span></li>
 <li><span class=""a-list-item"">BONUS COOKBOOK: Dont know where to start? Gourmia is here to help! We provided step by step instructions &amp; a recipe book for your bread maker to get you started in no time!</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,89.99,"Electrical Equipments",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/1.3.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/1.3.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",29.99,29.99,274,274,29.99,29.99,274,274,,,,
